task_id,proof_source,model_id,generation_attempt,proof_source,proof_region_errors,proof_hash,proof_text,proof_aux_text,proof_chars,proof_lines,proof_loc,n_tactic_tokens,count_unfold,unfolds_target_function,count_simp,count_simp_all,simp_mentions_target_function,simp_only_used,count_rw,count_have,count_exact,count_apply,count_intro,count_constructor,count_cases,count_induction,count_split,count_by_cases,count_omega,count_decide,count_aesop,count_grind,count_rfl,count_norm_num,count_linarith,uses_automation,target_function_name_occurrences,code_aux_identifier_occurrences,mentions_code_aux_identifier,mentions_extracted_helper_name,mentions_h_precond,proof_aux_nonempty,first_tactic,tactic_histogram
verina_basic_91,model,deepseek-prover-v2-7b__hard_unfold,0.0,model,[],5c1a099fe141276699a81092ceb4d7ad3ddeb0d1c7b0a80c041b0ce325183cd0,"  unfold Swap Swap_postcond
  have h_main : Swap (X) (Y) h_precond = (Y, X) := by
    simp [Swap, Swap_precond]
    <;> aesop

  have h_final : Swap_postcond (X) (Y) (Swap (X) (Y) h_precond) h_precond := by
    rw [h_main]
    simp [Swap_postcond, Swap_precond]
    <;>
    (try aesop) <;>
    (try
      {
        intro h
        cases h <;> simp_all
      }) <;>
    (try
      {
        cases Int.emod_two_eq_zero_or_one X <;> cases Int.emod_two_eq_zero_or_one Y <;>
          (try omega) <;> (try aesop) <;> (try simp_all) <;> (try omega)
      }) <;>
    (try
      {
        aesop
      }) <;>
    (try
      {
        omega
      }) <;>
    (try
      {
        simp_all [Swap_precond]
        <;> aesop
      })
    <;> aesop

  exact h_final
","
",751,36,34,33,1,True,2,3,True,False,1,2,1,0,1,0,3,0,0,0,3,0,6,0,0,0,0,True,4,0,False,False,True,False,unfold,aesop=6;cases=3;exact=1;have=2;intro=1;omega=3;rw=1;simp=2;simp_all=3;try=10;unfold=1
verina_basic_91,model,goedel-prover-v2-32b,0.0,model,[],739f393634ad38331423fcec619475fa45f4bd680830352e56e61a52183dcd15,"  have h_swap : Swap X Y h_precond = (Y, X) := by
    dsimp [Swap]
    <;> simp_all [Prod.mk.injEq]
    <;> norm_num
    <;> aesop

  have h_fst : (Swap X Y h_precond).fst = Y := by
    rw [h_swap]
    <;> simp [Prod.fst]

  have h_snd : (Swap X Y h_precond).snd = X := by
    rw [h_swap]
    <;> simp [Prod.snd]

  have h_main : Swap_postcond X Y (Swap X Y h_precond) h_precond := by
    dsimp [Swap_postcond] at *
    constructor
    · -- Prove (Swap X Y h_precond).fst = Y
      exact h_fst
    constructor
    · -- Prove (Swap X Y h_precond).snd = X
      exact h_snd
    · -- Prove X ≠ Y → (Swap X Y h_precond).fst ≠ X ∧ (Swap X Y h_precond).snd ≠ Y
      intro h_ne
      constructor
      · -- Prove (Swap X Y h_precond).fst ≠ X
        have h₁ : (Swap X Y h_precond).fst = Y := h_fst
        have h₂ : Y ≠ X := by
          intro h_eq
          apply h_ne
          linarith
        intro h_contra
        apply h₂
        linarith
      · -- Prove (Swap X Y h_precond).snd ≠ Y
        have h₁ : (Swap X Y h_precond).snd = X := h_snd
        intro h_contra
        apply h_ne
        linarith

  exact h_main
","
",1117,41,37,32,0,False,4,1,True,False,2,7,3,3,4,3,0,0,0,0,0,0,1,0,0,1,3,True,7,0,False,False,True,False,have,aesop=1;apply=3;constructor=3;dsimp=2;exact=3;have=7;intro=4;linarith=3;norm_num=1;rw=2;simp=2;simp_all=1
verina_basic_91,model,goedel-prover-v2-8b,0.0,model,[],5d3cdc6bdf15629bd5bceb8fd6457c8f5e9d76932941abf63598783270a357d5,"  have h_main : Swap_postcond (X) (Y) (Swap (X) (Y) h_precond) h_precond := by
    simp [Swap, Swap_precond, Prod.ext_iff]
    <;>
    (try
      aesop) <;>
    (try
      aesop) <;>
    (try
      aesop) <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      simp_all)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
    <;>
    (try
      tauto)
    <;>
    (try
      aesop)
  exact h_main
","
",699,57,57,41,0,False,1,1,True,False,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,True,2,0,False,False,True,False,have,aesop=11;exact=1;have=1;simp=1;simp_all=1;tauto=7;try=19
verina_basic_91,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],3221b6661f2ada8a94c2d0a81d935aec8f92aed717ec3635b67015b59c012d01,"  have h₁ : (Swap (X) (Y) h_precond).fst = Y := by
    dsimp [Swap]
    <;> simp_all [Prod.fst]
    <;> aesop

  have h₂ : (Swap (X) (Y) h_precond).snd = X := by
    dsimp [Swap]
    <;> simp_all [Prod.snd]
    <;> aesop

  have h₃ : X ≠ Y → (Swap (X) (Y) h_precond).fst ≠ X ∧ (Swap (X) (Y) h_precond).snd ≠ Y := by
    intro h_ne
    dsimp [Swap] at *
    constructor <;> simp_all [Prod.fst, Prod.snd]
    <;>
    (try omega) <;>
    (try aesop) <;>
    (try
      {
        intro h
        apply h_ne
        <;> omega
      })

  dsimp [Swap_postcond, Swap_precond] at *
  <;> simp_all
  <;> aesop
","
",601,27,24,24,0,False,4,4,True,False,0,3,0,1,2,1,0,0,0,0,2,0,4,0,0,0,0,True,7,0,False,False,True,False,have,aesop=4;apply=1;constructor=1;dsimp=4;have=3;intro=2;omega=2;simp_all=4;try=3
verina_basic_91,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],5bb18277bc1a968fa66571ccd230c69367f874dd5670dcc3a042af1d926d4692,"  unfold Swap Swap_postcond
  have h_main : Swap_postcond (X) (Y) (Swap (X) (Y) h_precond) h_precond := by
    dsimp [Swap, Swap_postcond] at *
    <;>
    (try aesop) <;>
    (try
      {
        by_cases h : X = Y <;> simp_all [Prod.fst, Prod.snd] <;>
        (try omega) <;>
        (try aesop)
      }) <;>
    (try
      {
        simp_all [Prod.fst, Prod.snd] <;>
        aesop
      }) <;>
    (try
      {
        by_cases h : X = Y <;> simp_all [Prod.fst, Prod.snd] <;>
        (try omega) <;>
        (try aesop)
      }) <;>
    (try
      {
        aesop
      }) <;>
    (try
      {
        simp_all [Prod.fst, Prod.snd] <;>
        aesop
      }) <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        simp_all [Prod.fst, Prod.snd] <;>
        aesop
      })
  exact h_main
","
",811,42,42,33,1,True,1,5,True,False,0,1,1,0,0,0,0,0,0,2,2,0,8,0,0,0,0,True,3,0,False,False,True,False,unfold,aesop=8;by_cases=2;dsimp=1;exact=1;have=1;omega=2;simp_all=5;try=12;unfold=1
verina_basic_92,model,deepseek-prover-v2-7b,0.0,model,[],5aa359995c985169189017d51a09c0a6b73f6481f0731550ed5f8d9d854400bb,"  have h_main : (SwapArithmetic (X) (Y) h_precond).1 = Y ∧ (SwapArithmetic (X) (Y) h_precond).2 = X ∧ (X ≠ Y → (SwapArithmetic (X) (Y) h_precond).1 ≠ X ∧ (SwapArithmetic (X) (Y) h_precond).2 ≠ Y) := by
    dsimp only [SwapArithmetic, SwapArithmetic_precond]
    constructor
    · -- Prove that (SwapArithmetic (X) (Y) h_precond).1 = Y
      simp [Prod.fst, Prod.snd]
      <;>
      ring_nf <;>
      aesop
    constructor
    · -- Prove that (SwapArithmetic (X) (Y) h_precond).2 = X
      simp [Prod.fst, Prod.snd]
      <;>
      ring_nf <;>
      aesop
    · -- Prove that X ≠ Y → (SwapArithmetic (X) (Y) h_precond).1 ≠ X ∧ (SwapArithmetic (X) (Y) h_precond).2 ≠ Y
      intro h_ne
      simp [Prod.fst, Prod.snd]
      <;>
      (try aesop) <;>
      (try simp_all [ne_eq, Prod.fst, Prod.snd]) <;>
      (try norm_num) <;>
      (try
        {
          cases X <;> cases Y <;> norm_num at * <;>
          aesop
        }) <;>
      (try ring_nf at *) <;>
      (try
        {
          omega
        }) <;>
      aesop
  -- Use the `h_main` result to prove the theorem
  rcases h_main with ⟨h₁, h₂, h₃⟩
  simp_all [SwapArithmetic_postcond]
  <;> aesop
","
",1157,36,35,31,0,False,4,2,True,False,0,1,0,0,1,2,3,0,0,0,1,0,6,0,0,2,0,True,5,0,False,False,True,False,have,aesop=6;cases=2;constructor=2;dsimp=1;have=1;intro=1;norm_num=2;omega=1;rcases=1;ring_nf=3;simp=3;simp_all=2;try=6
verina_basic_92,model,deepseek-prover-v2-7b__hard_unfold,0.0,model,[],7b596e9e79e7a1aadb8b7e974c139719f69919aa476fe9b6cf9bb41f82f94080,"  unfold SwapArithmetic SwapArithmetic_postcond
  have h_main : SwapArithmetic (X) (Y) h_precond = (Y, X) := by
    simp [SwapArithmetic, SwapArithmetic_precond, Prod.ext_iff]
    <;>
    (try rfl) <;>
    (try simp_all) <;>
    (try ring) <;>
    (try omega) <;>
    (try aesop)
    <;>
    (try
      {
        cases X <;> cases Y <;> simp_all (config := {decide := true})
        <;> omega
      })
    <;>
    aesop
    <;> omega

  have h_postcond : SwapArithmetic_postcond (X) (Y) (SwapArithmetic (X) (Y) h_precond) h_precond := by
    rw [h_main]
    simp [SwapArithmetic_postcond, SwapArithmetic_precond]
    <;>
    (try tauto) <;>
    (try
      {
        cases X <;> cases Y <;> simp_all [SwapArithmetic_precond, SwapArithmetic]
        <;>
        (try omega) <;>
        (try aesop) <;>
        (try
          {
            aesop
          }
        )
        <;>
        (try
          {
            norm_num
            <;> aesop
          }
        )
      }
    )
    <;>
    (try
      {
        simp_all [SwapArithmetic_precond, SwapArithmetic] <;> omega
      }
    )
    <;>
    aesop

  exact h_postcond
","
",1126,54,52,44,1,True,2,4,True,False,1,2,1,0,0,0,4,0,0,0,5,1,6,0,1,1,0,True,6,0,False,False,True,False,unfold,aesop=6;cases=4;decide=1;exact=1;have=2;norm_num=1;omega=5;rfl=1;ring=1;rw=1;simp=2;simp_all=4;tauto=1;try=13;unfold=1
verina_basic_92,model,goedel-prover-v2-32b,0.0,model,[],5a6d8c6c762d81fe88456e99e00608e9b7c2f016cb21871af0100e30feecce41,"  have h_main : SwapArithmetic X Y h_precond = (Y, X) := by
    dsimp [SwapArithmetic]
    <;>
    (try ring_nf) <;>
    (try simp_all [Prod.ext_iff]) <;>
    (try norm_num) <;>
    (try ring_nf at *) <;>
    (try omega)
    <;>
    (try
      {
        norm_num at *
        <;>
        ring_nf at *
        <;>
        omega
      })

  have h1 : (SwapArithmetic X Y h_precond).1 = Y := by
    rw [h_main]
    <;> simp [Prod.fst]

  have h2 : (SwapArithmetic X Y h_precond).2 = X := by
    rw [h_main]
    <;> simp [Prod.snd]

  have h3 : X ≠ Y → (SwapArithmetic X Y h_precond).1 ≠ X ∧ (SwapArithmetic X Y h_precond).2 ≠ Y := by
    intro h_ne
    have h4 : (SwapArithmetic X Y h_precond).1 = Y := h1
    have h5 : (SwapArithmetic X Y h_precond).2 = X := h2
    constructor
    · -- Prove (SwapArithmetic X Y h_precond).1 ≠ X
      intro h_contra
      apply h_ne
      linarith
    · -- Prove (SwapArithmetic X Y h_precond).2 ≠ Y
      intro h_contra
      apply h_ne
      linarith

  constructor
  · exact h1
  constructor
  · exact h2
  · exact h3
","
",1054,45,41,38,0,False,3,1,True,False,2,6,3,2,3,3,0,0,0,0,2,0,0,0,0,2,2,True,8,0,False,False,True,False,have,apply=2;constructor=3;dsimp=1;exact=3;have=6;intro=3;linarith=2;norm_num=2;omega=2;ring_nf=3;rw=2;simp=2;simp_all=1;try=6
verina_basic_92,model,goedel-prover-v2-8b,0.0,model,[],85deb763aa7c3701a3d990ab9590ed9dca19ea222a58b4aa6d3a33bdf50da966,"  have h1 : (SwapArithmetic (X) (Y) h_precond) = (Y, X) := by
    dsimp [SwapArithmetic, Prod.mk.injEq]
    <;>
    (try decide) <;>
    (try ring_nf) <;>
    (try simp_all [SwapArithmetic_precond]) <;>
    (try norm_num) <;>
    (try ring_nf at *) <;>
    (try omega)
    <;>
    (try
      {
        constructor <;>
        (try decide) <;>
        (try ring_nf) <;>
        (try simp_all [SwapArithmetic_precond]) <;>
        (try norm_num) <;>
        (try ring_nf at *) <;>
        (try omega)
      })

  have h2 : SwapArithmetic_postcond (X) (Y) (SwapArithmetic (X) (Y) h_precond) h_precond := by
    rw [h1]
    constructor
    · -- Prove that the first element of the pair is Y
      rfl
    constructor
    · -- Prove that the second element of the pair is X
      rfl
    · -- Prove the implication about X ≠ Y
      intro h
      constructor
      · -- Prove that the first element of the pair is not X when X ≠ Y
        intro h₁
        apply h
        linarith
      · -- Prove that the second element of the pair is not Y when X ≠ Y
        intro h₁
        apply h
        linarith

  exact h2
","
",1111,42,40,43,0,False,1,2,True,False,1,2,1,2,3,4,0,0,0,0,2,2,0,0,2,2,2,True,3,0,False,False,True,False,have,apply=2;constructor=4;decide=2;dsimp=1;exact=1;have=2;intro=3;linarith=2;norm_num=2;omega=2;rfl=2;ring_nf=4;rw=1;simp_all=2;try=13
verina_basic_92,model,goedel-prover-v2-8b__avoid_unfold,1.0,model,[],cff97ad22bbcd5a6be00b7c84cc5b2b3c0d6560d2a48d27790f20dcd906f3b98,"  have h_main : SwapArithmetic (X) (Y) h_precond = (Y, X) := by
    dsimp [SwapArithmetic]
    <;> ring_nf
    <;> simp [h_precond]
    <;> norm_num
    <;> ring_nf
    <;> omega

  have h1 : (SwapArithmetic (X) (Y) h_precond).1 = Y := by
    rw [h_main]
    <;> simp

  have h2 : (SwapArithmetic (X) (Y) h_precond).2 = X := by
    rw [h_main]
    <;> simp

  have h3 : X ≠ Y → (SwapArithmetic (X) (Y) h_precond).1 ≠ X ∧ (SwapArithmetic (X) (Y) h_precond).2 ≠ Y := by
    intro h_ne
    have h4 : (SwapArithmetic (X) (Y) h_precond).1 = Y := h1
    have h5 : (SwapArithmetic (X) (Y) h_precond).2 = X := h2
    have h6 : (SwapArithmetic (X) (Y) h_precond).1 ≠ X := by
      intro h7
      have h8 : Y = X := by linarith
      have h9 : X = Y := by linarith
      contradiction
    have h7 : (SwapArithmetic (X) (Y) h_precond).2 ≠ Y := by
      intro h8
      have h9 : X = Y := by linarith
      contradiction
    exact ⟨h6, h7⟩

  have h_final : SwapArithmetic_postcond (X) (Y) (SwapArithmetic (X) (Y) h_precond) h_precond := by
    constructor
    · -- Prove the first part of the conjunction: (SwapArithmetic (X) (Y) h_precond).1 = Y
      rw [h1]
    · constructor
      · -- Prove the second part of the conjunction: (SwapArithmetic (X) (Y) h_precond).2 = X
        rw [h2]
      · -- Prove the implication: X ≠ Y → (SwapArithmetic (X) (Y) h_precond).1 ≠ X ∧ (SwapArithmetic (X) (Y) h_precond).2 ≠ Y
        intro h_ne
        exact h3 h_ne

  exact h_final
","
",1461,43,38,38,0,False,4,0,True,False,4,12,3,0,4,2,0,0,0,0,1,0,0,0,0,1,3,True,11,0,False,False,True,False,have,constructor=2;contradiction=2;dsimp=1;exact=3;have=12;intro=4;linarith=3;norm_num=1;omega=1;ring_nf=2;rw=4;simp=3
verina_basic_92,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],48361521b221f5170b552c1de93b682a06babe15fb005da4c55436a776be88e2,"  unfold SwapArithmetic SwapArithmetic_postcond
  have h_main : SwapArithmetic (X) (Y) h_precond = (Y, X) := by
    simp [SwapArithmetic, Prod.ext_iff]
    <;>
    (try omega) <;>
    (try
      {
        cases' h_precond with h₁ h₂ <;>
        simp_all [SwapArithmetic_precond] <;>
        omega
      }) <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        ring_nf
        <;>
        omega
      })
    <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        omega
      })

  have h_final : SwapArithmetic_postcond (X) (Y) (SwapArithmetic (X) (Y) h_precond) h_precond := by
    rw [h_main]
    simp [SwapArithmetic_postcond]
    <;>
    (try omega) <;>
    (try
      {
        cases' h_precond with h₁ h₂ <;>
        simp_all [SwapArithmetic_precond] <;>
        aesop
      }) <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        omega
      })
    <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        aesop
      })

  apply h_final
","
",1081,70,68,36,1,True,2,2,True,False,1,2,0,1,0,0,0,0,0,0,6,0,7,0,0,0,0,True,4,0,False,False,True,False,unfold,aesop=7;apply=1;have=2;omega=6;ring_nf=1;rw=1;simp=2;simp_all=2;try=13;unfold=1
verina_basic_96,model,deepseek-prover-v2-7b,0.0,model,[],806d34ed5f33a9625878e2157ee98fab694cb39dcb40da5c426b34ea7989ace0,"  have h_result : SwapSimultaneous (X) (Y) h_precond = (Y, X) := by
    simp [SwapSimultaneous]
    <;> aesop

  have h_main : SwapSimultaneous_postcond (X) (Y) (SwapSimultaneous (X) (Y) h_precond) h_precond := by
    rw [h_result]
    constructor <;> simp [SwapSimultaneous_postcond, SwapSimultaneous_precond]
    <;>
    (try aesop) <;>
    (try
      {
        intro h
        simp_all
        <;>
        aesop
      }) <;>
    (try
      {
        cases h <;> simp_all <;> aesop
      }) <;>
    (try
      {
        aesop
      })
    <;>
    (try
      {
        simp_all
        <;>
        aesop
      })

  exact h_main
","
",630,33,31,23,0,False,2,3,True,False,1,2,1,0,1,1,1,0,0,0,0,0,6,0,0,0,0,True,3,0,False,False,True,False,have,aesop=6;cases=1;constructor=1;exact=1;have=2;intro=1;rw=1;simp=2;simp_all=3;try=5
verina_basic_96,model,deepseek-prover-v2-7b__hard_unfold,0.0,model,[],fcbe5413e72f47a85663dd9a9805f21124c2a03308bbb1412a440c0734d86df2,"  unfold SwapSimultaneous SwapSimultaneous_postcond
  have h_main : SwapSimultaneous_postcond (X) (Y) (SwapSimultaneous (X) (Y) h_precond) h_precond := by
    dsimp [SwapSimultaneous, SwapSimultaneous_postcond] at *
    <;> constructor <;>
    (try simp_all) <;>
    (try {
      intro h
      simp_all [ne_eq, Prod.ext_iff]
      <;>
      (try omega) <;>
      (try {
        cases h
        <;> simp_all [ne_eq, not_false_iff]
        <;> omega
      })
    }) <;>
    (try {
      aesop
    }) <;>
    (try {
      cases h_precond <;> simp_all
    })
    <;>
    (try {
      aesop
    })
    <;>
    (try {
      omega
    })
    <;>
    (try {
      simp_all [ne_eq, Prod.ext_iff]
      <;>
      aesop
    })
    <;>
    (try {
      aesop
    })
  exact h_main
","
",769,41,41,30,1,True,1,5,True,False,0,1,1,0,1,1,2,0,0,0,3,0,4,0,0,0,0,True,3,0,False,False,True,False,unfold,aesop=4;cases=2;constructor=1;dsimp=1;exact=1;have=1;intro=1;omega=3;simp_all=5;try=10;unfold=1
verina_basic_96,model,goedel-prover-v2-32b,0.0,model,[],466aeeaf768fcaf38c01097e705715b2604c8c8628253b58e3068c031d296a8e,"  have h_swap : SwapSimultaneous X Y h_precond = (Y, X) := by
    simp [SwapSimultaneous]
    <;> rfl

  have h_main : SwapSimultaneous_postcond X Y (SwapSimultaneous X Y h_precond) h_precond := by
    rw [h_swap]
    constructor
    · -- Prove (Y, X).1 = Y
      rfl
    constructor
    · -- Prove (Y, X).2 = X
      rfl
    · -- Prove (X ≠ Y → (Y, X).fst ≠ X ∧ (Y, X).snd ≠ Y)
      intro h_ne
      constructor
      · -- Prove (Y, X).fst ≠ X
        -- (Y, X).fst = Y, so we need Y ≠ X
        intro h_eq
        apply h_ne
        linarith
      · -- Prove (Y, X).snd ≠ Y
        -- (Y, X).snd = X, so we need X ≠ Y
        intro h_eq
        apply h_ne
        linarith

  exact h_main
","
",692,27,23,18,0,False,1,0,True,False,1,2,1,2,3,3,0,0,0,0,0,0,0,0,3,0,2,True,3,0,False,False,True,False,have,apply=2;constructor=3;exact=1;have=2;intro=3;linarith=2;rfl=3;rw=1;simp=1
verina_basic_96,model,goedel-prover-v2-8b,0.0,model,[],1a60b07d37e6873ab31aed6fbe79e88d94d29264d3f9f16e7281cf56a63fa37c,"  have h_main : SwapSimultaneous_postcond (X) (Y) (SwapSimultaneous (X) (Y) h_precond) h_precond := by
    simp [SwapSimultaneous, SwapSimultaneous_precond, SwapSimultaneous_postcond, Prod.ext_iff]
    <;>
    (try tauto) <;>
    (try aesop) <;>
    (try
      {
        intro h
        simp_all [ne_eq, Prod.ext_iff]
        <;>
        aesop
      }) <;>
    (try
      {
        by_cases h : X = Y <;> simp_all [ne_eq, Prod.ext_iff]
        <;>
        aesop
      })
    <;>
    aesop
  exact h_main
","
",504,21,21,16,0,False,1,2,True,False,0,1,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,True,2,0,False,False,True,False,have,aesop=4;by_cases=1;exact=1;have=1;intro=1;simp=1;simp_all=2;tauto=1;try=4
verina_basic_96,model,goedel-prover-v2-8b__avoid_unfold,0.0,model,[],51f49b78a96909a47edb0f4b37d7e7aec6c3f48a8672b591b6e59e8841dc894e,"  have h_main : SwapSimultaneous_postcond (X) (Y) (SwapSimultaneous (X) (Y) h_precond) h_precond := by
    dsimp [SwapSimultaneous_postcond, SwapSimultaneous] at *
    <;>
    (try tauto) <;>
    (try
      {
        by_cases h : X = Y <;>
        by_cases h₁ : X = Y <;>
        by_cases h₂ : X = Y <;>
        simp_all [Prod.ext_iff] <;>
        (try omega) <;>
        (try aesop) <;>
        (try norm_num) <;>
        (try
          {
            tauto
          }) <;>
        (try
          {
            aesop
          }) <;>
        (try
          {
            simp_all [Prod.ext_iff]
            <;> aesop
          })
      }) <;>
    (try
      {
        aesop
      }) <;>
    (try
      {
        norm_num
        <;>
        aesop
      }) <;>
    (try
      {
        omega
      })
    <;>
    aesop
  exact h_main
","
",834,44,44,31,0,False,1,2,True,False,0,1,1,0,0,0,0,0,0,3,2,0,6,0,0,2,0,True,2,0,False,False,True,False,have,aesop=6;by_cases=3;dsimp=1;exact=1;have=1;norm_num=2;omega=2;simp_all=2;tauto=2;try=11
verina_basic_96,model,goedel-prover-v2-8b__hard_unfold,0.0,model,[],4c48f3cbe8e4939df3ef1ee4e39f752ed2bf67e92903dc1db4b7f102bd24a169,"  unfold SwapSimultaneous SwapSimultaneous_postcond
  have h_main : SwapSimultaneous_postcond (X) (Y) (SwapSimultaneous (X) (Y) h_precond) h_precond := by
    simp [SwapSimultaneous, SwapSimultaneous_postcond]
    <;>
    (try
      simp_all)
    <;>
    (try
      aesop)
    <;>
    (try
      {
        by_cases h : X = Y <;>
        simp_all [ne_eq, Ne]
        <;>
        aesop
      })
    <;>
    (try
      aesop)
    <;>
    (try
      {
        by_cases h : X = Y <;>
        simp_all [ne_eq, Ne]
        <;>
        aesop
      })
    <;>
    (try
      aesop)
  exact h_main
","
",588,32,32,20,1,True,1,3,True,False,0,1,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,True,3,0,False,False,True,False,unfold,aesop=5;by_cases=2;exact=1;have=1;simp=1;simp_all=3;try=6;unfold=1
verina_basic_98,model,deepseek-prover-v2-7b,0.0,model,[],9971609b34517229738253d002db7f5375847f090cb9ee3bdda4727970185330,"  have h1 : (Triple (x) h_precond) / 3 = x := by
    have h₁ : Triple (x) h_precond = x * 3 := by
      simp [Triple]
      <;> ring_nf
      <;> omega
    rw [h₁]
    -- Now we need to prove that (x * 3) / 3 = x
    have h₂ : (x * 3) / 3 = x := by
      -- Use the property of integer division to show that (x * 3) / 3 = x
      have h₃ : x * 3 / 3 = x := by
        -- Use the fact that 3 is a non-zero integer to simplify the division
        have h₄ : x * 3 / 3 = x := by
          -- Use the property of integer division to show that (x * 3) / 3 = x
          omega
        exact h₄
      exact h₃
    exact h₂

  have h2 : ((Triple (x) h_precond) / 3) * 3 = Triple (x) h_precond := by
    have h₂ : Triple (x) h_precond = x * 3 := by
      simp [Triple]
      <;> ring_nf
      <;> omega
    rw [h₂] at *
    have h₃ : ((x * 3) / 3) * 3 = x * 3 := by
      have h₄ : (x * 3) / 3 = x := by
        have h₅ : x * 3 / 3 = x := by
          omega
        exact h₅
      rw [h₄]
      <;> ring_nf
      <;> omega
    simpa [h₂] using h₃

  have h3 : Triple_postcond (x) (Triple (x) h_precond) h_precond := by
    constructor
    · -- Prove the first part of the postcondition: (Triple (x) h_precond) / 3 = x
      exact h1
    · -- Prove the second part of the postcondition: ((Triple (x) h_precond) / 3) * 3 = Triple (x) h_precond
      exact h2

  exact h3
","
",1360,42,35,32,0,False,2,0,True,False,3,11,7,0,0,1,0,0,0,0,5,0,0,0,0,0,0,True,8,0,False,False,True,False,have,constructor=1;exact=7;have=11;omega=5;ring_nf=3;rw=3;simp=2
verina_basic_98,model,deepseek-prover-v2-7b__hard_unfold,2.0,model,[],da4cbb7e3ed13c4d58bc6d2bd98bede811b8341ec753d8656fcac7681adab474,"  unfold Triple Triple_postcond
  have h₁ : (Triple x h_precond) / 3 = x := by
    have h₂ : Triple x h_precond = x * 3 := by
      rfl
    rw [h₂]
    -- Now we need to prove that (x * 3) / 3 = x
    -- This is a property of integer division, which is exact here
    have h₃ : (x * 3) / 3 = x := by
      have h₄ : x * 3 / 3 = x := by
        -- Use the fact that x * 3 is divisible by 3
        have h₅ : x * 3 = 3 * x := by ring
        rw [h₅]
        -- Simplify the expression using the property of integer division
        simp [Int.mul_ediv_cancel_left, Int.emod_eq_of_lt] <;> omega
      exact h₄
    exact h₃

  have h₂ : ((Triple x h_precond) / 3) * 3 = Triple x h_precond := by
    have h₃ : (Triple x h_precond) / 3 = x := h₁
    have h₄ : ((Triple x h_precond) / 3) * 3 = Triple x h_precond := by
      rw [h₃]
      <;>
      (try simp [Triple]) <;>
      (try ring) <;>
      (try omega) <;>
      (try simp_all [Triple]) <;>
      (try omega)
    exact h₄

  have h₃ : Triple_postcond (x) (Triple x h_precond) h_precond := by
    constructor
    · -- Prove the first part: (Triple x h_precond) / 3 = x
      simpa [Triple] using h₁
    · -- Prove the second part: ((Triple x h_precond) / 3) * 3 = Triple x h_precond
      simpa [Triple] using h₂
  exact h₃
","
",1274,36,30,32,1,True,2,1,True,False,3,9,4,0,0,1,0,0,0,0,3,0,0,0,1,0,0,True,13,0,False,False,True,False,unfold,constructor=1;exact=4;have=9;omega=3;rfl=1;ring=2;rw=3;simp=2;simp_all=1;try=5;unfold=1
verina_basic_98,model,goedel-prover-v2-32b,0.0,model,[],26d7b47480e2adff228454ca89f48a0c43cb1c1474fc632990a110bba0232ddd,"  have h_main : (x * 3 : Int) / 3 = x := by
    have h₁ : (x * 3 : Int) / 3 = x := by
      have h₂ : (x * 3 : Int) = 3 * x := by ring
      rw [h₂]
      -- Use the fact that (3 * x) / 3 = x for any integer x
      have h₃ : (3 : Int) ≠ 0 := by norm_num
      have h₄ : (3 * x : Int) / 3 = x := by
        -- Prove that (3 * x) / 3 = x using the properties of integer division
        have h₅ : (3 * x : Int) / 3 = x := by
          apply Int.ediv_eq_of_eq_mul_right (by norm_num : (3 : Int) ≠ 0)
          <;> ring
          <;> norm_num
        exact h₅
      exact h₄
    exact h₁

  have h_final : Triple_postcond (x) (Triple (x) h_precond) h_precond := by
    dsimp [Triple_postcond, Triple] at *
    constructor
    · -- Prove that (x * 3) / 3 = x
      exact h_main
    · -- Prove that ((x * 3) / 3) * 3 = x * 3
      have h₁ : (x * 3 : Int) / 3 = x := h_main
      have h₂ : ((x * 3 : Int) / 3) * 3 = x * 3 := by
        rw [h₁]
        <;> ring
      exact h₂

  exact h_final
","
",987,29,25,26,0,False,1,0,True,False,2,9,6,1,0,1,0,0,0,0,0,0,0,0,0,3,0,True,2,0,False,False,True,False,have,apply=1;constructor=1;dsimp=1;exact=6;have=9;norm_num=3;ring=3;rw=2
